,punti TOT,100m,100m p,800m,800m p,atleta,link_atleta
4135,862.0,28.81,568.0,188.05,294.0,PASE Ginevra,https://www.fidal.it/atleta/PASE-Ginevra/eaqRk5KjcGw%3D
4136,861.0,31.83,362.0,166.65,499.0,COMARELLA Francesca,https://www.fidal.it/atleta/COMARELLA-Francesca/eKmRlJSocGc%3D
4137,861.0,29.91,488.0,179.21,373.0,MARTELLO Sofia,https://www.fidal.it/atleta/MARTELLO-Sofia/h62RkpSoaWc%3D
4138,861.0,29.06,550.0,186.01,311.0,BOANO Annalisa,https://www.fidal.it/atleta/BOANO-Annalisa/dKuRk5ihcWo%3D
4139,861.0,31.56,379.0,168.25,482.0,COTTI Gaia,https://www.fidal.it/atleta/COTTI-Gaia/dqmRl5mka2c%3D
4140,861.0,14.68,502.0,180.7,359.0,DI CENTA Laura,https://www.fidal.it/atleta/DI-CENTA-Laura/eaqRkpqfaWg%3D
4141,860.0,31.76,366.0,167.1,494.0,CAROSIELLO Silvia,https://www.fidal.it/atleta/CAROSIELLO-Silvia/dquRkpOfamU%3D
4142,860.0,14.46,534.0,184.31,326.0,SALMINI Beatrice,https://www.fidal.it/atleta/SALMINI-Beatrice/drKRk5mhcWU%3D
4143,860.0,33.99,240.0,155.98,620.0,DORONZO Loredana monica,https://www.fidal.it/atleta/DORONZO-Loredana-monica/hKmRkpefa2s%3D
4144,860.0,32.99,294.0,160.57,566.0,ROGGERO Agnese,https://www.fidal.it/atleta/ROGGERO-Agnese/gamRkpKibGk%3D
4145,860.0,32.54,319.0,162.8,541.0,NISTA Jessica,https://www.fidal.it/atleta/NISTA-Jessica/faiRm5qibGg%3D
4146,859.0,14.76,491.0,179.7,368.0,MENEGHINI Caterina,https://www.fidal.it/atleta/MENEGHINI-Caterina/eqqRkpKgams%3D
4147,859.0,32.57,318.0,162.83,541.0,ROSSI Angelica,https://www.fidal.it/atleta/ROSSI-Angelica/dqqRl5ehcWw%3D
4148,858.0,32.07,347.0,165.58,511.0,FESTA Elisa,https://www.fidal.it/atleta/FESTA-Elisa/dqqRmJSobGg%3D
4149,858.0,32.53,320.0,163.05,538.0,TROMBINO Emanuela,https://www.fidal.it/atleta/TROMBINO-Emanuela/hqiRk5ihcGY%3D
4150,858.0,32.31,333.0,164.3,525.0,BEVILACQUA Noemi,https://www.fidal.it/atleta/BEVILACQUA-Noemi/gKyRk5OhbWU%3D
4151,858.0,29.83,494.0,180.16,364.0,BUFFONI Lara,https://www.fidal.it/atleta/BUFFONI-Lara/drKRkpegaWY%3D
4152,857.0,31.88,359.0,166.73,498.0,GOLDONI Beatrice,https://www.fidal.it/atleta/GOLDONI-Beatrice/eqmRkpigcWw%3D
4153,857.0,32.59,317.0,162.93,540.0,ENNAS Alessandra,https://www.fidal.it/atleta/ENNAS-Alessandra/iKiRkpifcWw%3D
4154,857.0,14.54,522.0,183.28,335.0,BASSO Miriam,https://www.fidal.it/atleta/BASSO-Miriam/eK6RkpejbGU%3D
4155,856.0,31.5,382.0,168.99,474.0,DEL ROSSO Alessandra,https://www.fidal.it/atleta/DEL-ROSSO-Alessandra/gamRkpOkaGs%3D
4156,856.0,15.5,777.0,221.23,79.0,BRANDIMARTE Marina,https://www.fidal.it/atleta/BRANDIMARTE-Marina/gauRkpKfaGU%3D
4157,856.0,32.09,346.0,165.61,510.0,GAMO Elisa,https://www.fidal.it/atleta/GAMO-Elisa/dK6RlZekaWw%3D
4158,856.0,14.28,561.0,187.9,295.0,ESCULAPI Lucrezia,https://www.fidal.it/atleta/ESCULAPI-Lucrezia/erGRkpOlamQ%3D
4159,855.0,32.92,298.0,161.42,557.0,RAMETTA Erika,https://www.fidal.it/atleta/RAMETTA-Erika/h7GRkpWhams%3D
4160,854.0,29.15,543.0,186.05,311.0,SINIGAGLIA Luisa,https://www.fidal.it/atleta/SINIGAGLIA-Luisa/eKqRkpSia2M%3D
4161,854.0,15.24,424.0,173.3,430.0,JEDIANI Nada,https://www.fidal.it/atleta/JEDIANI-Nada/dqmRmZafams%3D
4162,853.0,15.69,366.0,167.77,487.0,TOBANELLI Federica,https://www.fidal.it/atleta/TOBANELLI-Federica/dqqRmJOmbms%3D
4163,853.0,14.33,553.0,187.35,300.0,SARTORI Alice,https://www.fidal.it/atleta/SARTORI-Alice/d6iRk5Wma2U%3D
4164,853.0,30.59,442.0,175.16,411.0,LIMATOLA Cristina,https://www.fidal.it/atleta/LIMATOLA-Cristina/gKyRkpima2s%3D
4165,853.0,29.93,487.0,179.86,366.0,OTTENGA Alessia,https://www.fidal.it/atleta/OTTENGA-Alessia/dKuRk5mkaWk%3D
4166,853.0,31.6,376.0,168.68,477.0,DI BELLA Alice,https://www.fidal.it/atleta/DI-BELLA-Alice/h62RkpWgamY%3D
4167,852.0,29.85,493.0,180.66,359.0,GARELLA Giulia,https://www.fidal.it/atleta/GARELLA-Giulia/dKAAARlJWna2w%3D
4168,852.0,33.2,282.0,160.24,570.0,DIANI Cecilia,https://www.fidal.it/atleta/DIANI-Cecilia/eqiRlZulbmg%3D
4169,851.0,16.77,242.0,156.86,609.0,VIMERCATI Sofia,https://www.fidal.it/atleta/VIMERCATI-Sofia/dq2Rl5Ola2g%3D
4170,850.0,30.96,417.0,173.04,433.0,PEDRAZZINI Sara,https://www.fidal.it/atleta/PEDRAZZINI-Sara/dquRk5Kob2g%3D
4171,850.0,13.65,660.0,201.75,190.0,LORENZINI Sara,https://www.fidal.it/atleta/LORENZINI-Sara/dKqRkpOgbWo%3D
4172,850.0,15.52,388.0,170.16,462.0,MONISSO Elena,https://www.fidal.it/atleta/MONISSO-Elena/eaqRkpumbGQ%3D
4173,849.0,32.65,313.0,163.25,536.0,LA MESA Costanza,https://www.fidal.it/atleta/LA-MESA-Costanza/h6iRlpOib2Q%3D
4174,849.0,28.87,564.0,189.18,285.0,BELLON Beatrice,https://www.fidal.it/atleta/BELLON-Beatrice/eKqRkpmjcWo%3D
4175,849.0,30.37,457.0,177.14,392.0,PICCOLO Ilaria,https://www.fidal.it/atleta/PICCOLO-Ilaria/gK2Rkpenb2w%3D
4176,848.0,14.26,564.0,189.2,284.0,BARBIERI Chiara,https://www.fidal.it/atleta/BARBIERI-Chiara/dqAAARl5Woamw%3D
4177,848.0,14.19,575.0,190.65,273.0,ALBIANI Alice,https://www.fidal.it/atleta/ALBIANI-Alice/fa2Rkpeia2Y%3D
4178,848.0,29.63,508.0,182.73,340.0,BATTAGLIESE Gretamaria,https://www.fidal.it/atleta/BATTAGLIESE-Gretamaria/gK2Rkpikbmo%3D
4179,848.0,30.63,439.0,175.36,409.0,VALLINI Chiara,https://www.fidal.it/atleta/VALLINI-Chiara/dq2Rl5OlcWo%3D
4180,848.0,29.2,539.0,186.25,309.0,ROTINI Sara,https://www.fidal.it/atleta/ROTINI-Sara/fqiRkpKmcGM%3D
4181,848.0,34.67,206.0,154.16,642.0,CACCIAMANI Viviana,https://www.fidal.it/atleta/CACCIAMANI-Viviana/f6yRk5aocWo%3D
4182,848.0,32.55,319.0,163.94,529.0,CARRE' Rachele,https://www.fidal.it/atleta/CARRE-Rachele/dq2Rk5Klbmo%3D
4183,847.0,14.28,561.0,189.05,286.0,MORI Vanessa,https://www.fidal.it/atleta/MORI-Vanessa/famRkpenaWs%3D
4184,847.0,31.41,388.0,170.45,459.0,BITTONI Elena,https://www.fidal.it/atleta/BITTONI-Elena/famRkpOgcGY%3D
4185,847.0,29.23,537.0,186.11,310.0,SIANO Francesca,https://www.fidal.it/atleta/SIANO-Francesca/gKiRlJmmbmc%3D
4186,846.0,32.73,308.0,163.04,538.0,GIANFAGNA Claudia,https://www.fidal.it/atleta/GIANFAGNA-Claudia/g6mRkpSgbmo%3D
4187,846.0,31.73,368.0,168.64,478.0,BERTAZZI Matilde,https://www.fidal.it/atleta/BERTAZZI-Matilde/dqqRmZSmbGg%3D
4188,846.0,13.89,621.0,196.76,225.0,VERDE Cristina,https://www.fidal.it/atleta/VERDE-Cristina/f6yRk5uiaGs%3D
4189,846.0,31.21,401.0,171.77,445.0,DE BIASO Veronika,https://www.fidal.it/atleta/DE-BIASO-Veronika/hK2RkpahbGs%3D
4190,846.0,14.65,506.0,182.77,340.0,SERGI Antonella,https://www.fidal.it/atleta/SERGI-Antonella/hquRkpKnbWw%3D
4191,846.0,15.42,401.0,171.77,445.0,GIULIANO Domenica,https://www.fidal.it/atleta/GIULIANO-Domenica/h6uRkpOjbWk%3D
4192,845.0,13.59,670.0,203.85,175.0,STARINIERI Maria,https://www.fidal.it/atleta/STARINIERI-Maria/gauRkpKkbmc%3D
4193,845.0,18.62,426.0,174.44,419.0,DI STEFANO Alessia,https://www.fidal.it/atleta/DI-STEFANO-Alessia/h6AAARkpKnaWg%3D
4194,845.0,30.66,437.0,175.55,408.0,CALZI Mateja,https://www.fidal.it/atleta/CALZI-Mateja/eauRk5Whamk%3D
4195,844.0,33.09,288.0,161.46,556.0,BUSATO Anna,https://www.fidal.it/atleta/BUSATO-Anna/eKqRkpKgbWY%3D
4196,844.0,14.82,482.0,180.33,362.0,COCCO Irene,https://www.fidal.it/atleta/COCCO-Irene/fqmRk5Okams%3D
4197,843.0,14.6,514.0,183.95,329.0,FIORE Amanda,https://www.fidal.it/atleta/FIORE-Amanda/fbKRkpOkb2U%3D
4198,843.0,33.63,259.0,159.01,584.0,CARIDI Barbara,https://www.fidal.it/atleta/CARIDI-Barbara/f6yRlJimb2s%3D
4199,843.0,34.35,222.0,155.88,621.0,TIDU Veronica,https://www.fidal.it/atleta/TIDU-Veronica/iKiSmZSjamM%3D
4200,843.0,13.2,735.0,215.31,108.0,BRACCILI Eleonora,https://www.fidal.it/atleta/BRACCILI-Eleonora/gaiRk5iibWk%3D
4201,843.0,30.91,420.0,174.0,423.0,MAGRINI Costanza,https://www.fidal.it/atleta/MAGRINI-Costanza/dq2Rl5qmcGM%3D
4202,843.0,33.9,245.0,157.81,598.0,GIANNULLO Patrizia,https://www.fidal.it/atleta/GIANNULLO-Patrizia/dayRkpSgamk%3D
4203,843.0,30.06,478.0,179.98,365.0,FERRI Giuditta,https://www.fidal.it/atleta/FERRI-Giuditta/faiRk5mncGY%3D
4204,842.0,34.84,198.0,153.94,644.0,ROMANO Alessia,https://www.fidal.it/atleta/ROMANO-Alessia/f6yRkpakaGo%3D
4205,842.0,15.97,332.0,165.64,510.0,BALDINI Giulia,https://www.fidal.it/atleta/BALDINI-Giulia/dayRkpSfamw%3D
4206,842.0,14.32,555.0,188.86,287.0,COLLI Michela,https://www.fidal.it/atleta/COLLI-Michela/e6iRk5WjaWk%3D
4207,842.0,32.05,348.0,167.15,494.0,MARTINIS Greta,https://www.fidal.it/atleta/MARTINIS-Greta/dLKRk5OobGk%3D
4208,841.0,13.59,670.0,204.48,171.0,BONALDI Greta,https://www.fidal.it/atleta/BONALDI-Greta/eK6RkpmfamQ%3D
4209,841.0,15.09,445.0,176.76,396.0,IRRERA Damiana,https://www.fidal.it/atleta/IRRERA-Damiana/h62RkpKjcGg%3D
4210,841.0,13.56,675.0,205.28,166.0,DAVID Sara,https://www.fidal.it/atleta/DAVID-Sara/eKmRlJelbmk%3D
4211,841.0,13.76,642.0,200.45,199.0,DI PADOVA Emanuela,https://www.fidal.it/atleta/DI-PADOVA-Emanuela/dq2Rlpajbmo%3D
4212,840.0,31.38,390.0,171.3,450.0,PODDA Beatrice,https://www.fidal.it/atleta/PODDA-Beatrice/iKmRk5Kha2M%3D
4213,840.0,29.58,512.0,184.08,328.0,MARINI Sofia,https://www.fidal.it/atleta/MARINI-Sofia/f6yRkpOnbGQ%3D
4214,840.0,30.29,462.0,178.58,378.0,CAIFFA Francesca,https://www.fidal.it/atleta/CAIFFA-Francesca/eqmRkpOgbmk%3D
4215,838.0,15.51,389.0,171.38,449.0,PELLIZZARI Julie,https://www.fidal.it/atleta/PELLIZZARI-Julie/eK2RkpKjbmM%3D
4216,838.0,15.29,418.0,174.26,420.0,GARIBALDI Alessia,https://www.fidal.it/atleta/GARIBALDI-Alessia/fa6RkpKgamY%3D
4217,837.0,15.86,345.0,167.3,492.0,ZANASI Letizia,https://www.fidal.it/atleta/ZANASI-Letizia/erGRkpOobGM%3D
4218,837.0,16.07,320.0,164.97,517.0,MASCIAVE Giorgia,https://www.fidal.it/atleta/MASCIAVE-Giorgia/hKmRkpWobmc%3D
4219,836.0,15.56,383.0,170.99,453.0,PILI Donatella,https://www.fidal.it/atleta/PILI-Donatella/iKiRk5qma2U%3D
4220,835.0,14.44,537.0,187.53,298.0,CASSOTTI Anna,https://www.fidal.it/atleta/CASSOTTI-Anna/dqqRmZSnamQ%3D
4221,835.0,13.78,639.0,200.77,196.0,GRAZIOSI Sara,https://www.fidal.it/atleta/GRAZIOSI-Sara/f6yRlZigcGs%3D
4222,835.0,29.14,544.0,188.43,291.0,PANICHI Federica,https://www.fidal.it/atleta/PANICHI-Federica/faiRm5uocWU%3D
4223,835.0,14.25,566.0,191.05,269.0,TULLO Francesca,https://www.fidal.it/atleta/TULLO-Francesca/g6mRkpKnaGU%3D
4224,835.0,31.29,396.0,172.4,439.0,ZABEO Angelica,https://www.fidal.it/atleta/ZABEO-Angelica/eK2RkpqfbWQ%3D
4225,834.0,32.08,347.0,167.77,487.0,PICIULIN Beatrice,https://www.fidal.it/atleta/PICIULIN-Beatrice/eamRkpmkbWg%3D
4226,834.0,15.78,355.0,168.52,479.0,FESTI Mariagiulia,https://www.fidal.it/atleta/FESTI-Mariagiulia/d6iRk5WkaGU%3D
4227,834.0,30.3,461.0,179.11,373.0,MORO Giada,https://www.fidal.it/atleta/MORO-Giada/eK6RkpqhaWU%3D
4228,833.0,33.82,249.0,159.05,584.0,ZUCCHELLI Giulia,https://www.fidal.it/atleta/ZUCCHELLI-Giulia/d6iRk5qnbmk%3D
4229,833.0,13.6,668.0,205.5,165.0,GIOVANARDI Giulia,https://www.fidal.it/atleta/GIOVANARDI-Giulia/eqiRlJWncWQ%3D
4230,833.0,14.91,469.0,180.18,364.0,VIGNA Clelia,https://www.fidal.it/atleta/VIGNA-Clelia/f6yRkpija2Q%3D
4231,833.0,15.7,365.0,169.53,468.0,CAMPOSTRINI Veronica,https://www.fidal.it/atleta/CAMPOSTRINI-Veronica/d6iRlJOlb2Q%3D
4232,833.0,13.41,699.0,210.55,134.0,TRIBBIA Vera,https://www.fidal.it/atleta/TRIBBIA-Vera/dqmRmJWiaWQ%3D
4233,832.0,33.25,279.0,161.71,553.0,SCUDIERO Alice,https://www.fidal.it/atleta/SCUDIERO-Alice/d6iRkpuhbWw%3D
4234,832.0,14.54,522.0,186.22,310.0,PARODI Mathilde,https://www.fidal.it/atleta/PARODI-Mathilde/daiUlpafcWY%3D
4235,832.0,13.76,642.0,201.75,190.0,DE GALEAZZI Alice,https://www.fidal.it/atleta/DE-GALEAZZI-Alice/drKRkpufbWs%3D
4236,831.0,29.51,517.0,185.69,314.0,VENTURELLI Sara,https://www.fidal.it/atleta/VENTURELLI-Sara/dq2Rl5eobWQ%3D
4237,831.0,30.38,456.0,178.95,375.0,LINTAS Matilde,https://www.fidal.it/atleta/LINTAS-Matilde/damRkpShaGs%3D
4238,831.0,29.86,492.0,182.85,339.0,BERNARDI Giulia,https://www.fidal.it/atleta/BERNARDI-Giulia/dq2Rkpakbmk%3D
4239,831.0,30.97,416.0,174.82,415.0,SATTA Domenica,https://www.fidal.it/atleta/SATTA-Domenica/iKqRkpSla2Q%3D
4240,831.0,32.53,320.0,165.54,511.0,ZAFFIGNANI Sara,https://www.fidal.it/atleta/ZAFFIGNANI-Sara/eq2RkpKjaWw%3D
4241,830.0,34.3,224.0,157.15,606.0,BISCARDI Maria grazia,https://www.fidal.it/atleta/BISCARDI-Maria-grazia/gKiRlZulbGg%3D
4242,830.0,30.58,442.0,177.54,388.0,GUARRASI Nicole,https://www.fidal.it/atleta/GUARRASI-Nicole/fayRkpigbWg%3D
4243,830.0,28.51,591.0,194.95,239.0,CORBETTA Letizia,https://www.fidal.it/atleta/CORBETTA-Letizia/drKRkpWfaGg%3D
4244,830.0,15.32,414.0,174.65,416.0,SANNA Francesca,https://www.fidal.it/atleta/SANNA-Francesca/iKmRkpKgcWU%3D
4245,830.0,15.44,398.0,173.12,432.0,TOMASELLI Elena,https://www.fidal.it/atleta/TOMASELLI-Elena/iaiRkpmmbWw%3D
4246,830.0,28.65,581.0,193.65,249.0,BONETTO Alessandra,https://www.fidal.it/atleta/BONETTO-Alessandra/jKiRkpSlbGY%3D
4247,829.0,30.12,474.0,181.06,355.0,MERLIN Elisa,https://www.fidal.it/atleta/MERLIN-Elisa/dKAAARlJafbmU%3D
4248,829.0,29.95,486.0,182.47,343.0,CAPELLO Elena,https://www.fidal.it/atleta/CAPELLO-Elena/dKuRk5mkaWU%3D
4249,829.0,31.64,374.0,170.86,455.0,MARCHESINI Chiara,https://www.fidal.it/atleta/MARCHESINI-Chiara/faiRm5iocGw%3D
4250,828.0,14.07,593.0,195.47,235.0,DONATONI Elena,https://www.fidal.it/atleta/DONATONI-Elena/eKAAARk5afbms%3D
4251,828.0,16.72,248.0,159.34,580.0,DELORENZIS Elisabeth,https://www.fidal.it/atleta/DELORENZIS-Elisabeth/hKqSmZSgbmk%3D
4252,828.0,15.75,359.0,169.46,469.0,VAGNI Sarah,https://www.fidal.it/atleta/VAGNI-Sarah/fqmRkpSjbGw%3D
4253,828.0,15.76,357.0,169.3,471.0,LAMA Elisa,https://www.fidal.it/atleta/LAMA-Elisa/dqqRl5Ska2w%3D
4254,828.0,29.3,532.0,187.81,296.0,PICARIELLO Angela,https://www.fidal.it/atleta/PICARIELLO-Angela/eK6Rk5KlaGg%3D
4255,828.0,15.37,407.0,174.15,421.0,ROSSI Aurora,https://www.fidal.it/atleta/ROSSI-Aurora/dqmRmJqhbmg%3D
4256,827.0,32.12,344.0,168.17,483.0,MIGLIOZZI Giulia,https://www.fidal.it/atleta/MIGLIOZZI-Giulia/dK6RlZugbWk%3D
4257,826.0,14.62,511.0,185.57,315.0,GAIOLA Annachiara,https://www.fidal.it/atleta/GAIOLA-Annachiara/dK6Rl5Ona2Y%3D
4258,826.0,32.47,323.0,166.28,503.0,BIZZARRI Aurora,https://www.fidal.it/atleta/BIZZARRI-Aurora/fbGRkpOocWM%3D
4259,826.0,29.75,500.0,184.32,326.0,MASTRONARDI Carlotta maria,https://www.fidal.it/atleta/MASTRONARDI-Carlotta-maria/erGRkpeoaWk%3D
4260,825.0,14.94,465.0,180.56,360.0,CERBINO Aurelia pia,https://www.fidal.it/atleta/CERBINO-Aurelia-pia/hK2RkpOkcWw%3D
4261,825.0,31.85,361.0,169.99,464.0,MARRARA Francesca,https://www.fidal.it/atleta/MARRARA-Francesca/hquRkpOfaGc%3D
4262,824.0,14.94,465.0,180.63,359.0,LOFFREDA Claudia,https://www.fidal.it/atleta/LOFFREDA-Claudia/e6qRkpSjaWM%3D
4263,824.0,30.31,461.0,180.22,363.0,ZORZETTO Chiara,https://www.fidal.it/atleta/ZORZETTO-Chiara/eK2Rkpakb2c%3D
4264,823.0,13.91,618.0,199.49,205.0,CERTO Floriana,https://www.fidal.it/atleta/CERTO-Floriana/h6uRkpKhbmk%3D
4265,823.0,15.21,428.0,176.89,395.0,MAGGI Camilla,https://www.fidal.it/atleta/MAGGI-Camilla/dqqRl5ela2M%3D
4266,823.0,14.68,502.0,184.85,321.0,PATANE' Giulia,https://www.fidal.it/atleta/PATANE-Giulia/dayRkpOfcWw%3D
4267,823.0,31.6,376.0,171.62,447.0,USAI Claudia,https://www.fidal.it/atleta/USAI-Claudia/f6yRk5amaGw%3D
4268,823.0,31.66,372.0,171.18,451.0,RIGO Pamela,https://www.fidal.it/atleta/RIGO-Pamela/iaiRkpenbWs%3D
4269,823.0,15.37,407.0,174.72,416.0,SALIS Laura,https://www.fidal.it/atleta/SALIS-Laura/iKiRk5ijcWg%3D
4270,822.0,29.13,545.0,190.08,277.0,FABBRI Viola,https://www.fidal.it/atleta/FABBRI-Viola/equRkpWgcGo%3D
4271,822.0,14.61,512.0,186.14,310.0,PREGNO Marina,https://www.fidal.it/atleta/PREGNO-Marina/dKuRk5imb2w%3D
4272,822.0,29.72,502.0,185.0,320.0,FRATTURA Jenny,https://www.fidal.it/atleta/FRATTURA-Jenny/faqRkpqnamM%3D
4273,822.0,15.29,418.0,175.91,404.0,COLZANI Paola,https://www.fidal.it/atleta/COLZANI-Paola/dq2Rk5OoaWk%3D
4274,822.0,15.82,350.0,169.19,472.0,SPOSETTI Chiara,https://www.fidal.it/atleta/SPOSETTI-Chiara/eK6Rk5mjaWM%3D
4275,822.0,30.45,451.0,179.38,371.0,ROMAN Alice,https://www.fidal.it/atleta/ROMAN-Alice/eKqRkpWfcGY%3D
4276,821.0,15.84,348.0,169.14,473.0,BATTAGLIA Lucia,https://www.fidal.it/atleta/BATTAGLIA-Lucia/eqmRkpmgb2c%3D
4277,821.0,31.99,352.0,169.49,469.0,D'ALFONSO Valentina,https://www.fidal.it/atleta/D-ALFONSO-Valentina/e6mRkpWla2s%3D
4278,821.0,15.06,449.0,179.25,372.0,CHINDAMO Iolanda mariana,https://www.fidal.it/atleta/CHINDAMO-Iolanda-mariana/hqiRk5SgaWw%3D
4279,821.0,29.41,524.0,187.66,297.0,SALIS Giada,https://www.fidal.it/atleta/SALIS-Giada/dKAAARlJKfbmw%3D
4280,821.0,32.58,317.0,166.22,504.0,PALAZZOLO Anna rita,https://www.fidal.it/atleta/PALAZZOLO-Anna-rita/f6mRkpKhbGY%3D
4281,821.0,15.56,383.0,172.53,438.0,POLVER Penelope,https://www.fidal.it/atleta/POLVER-Penelope/dqqRl5Shamw%3D
4282,821.0,29.97,484.0,183.13,337.0,PORTONARO Ludovica,https://www.fidal.it/atleta/PORTONARO-Ludovica/dK6Rlpula2k%3D
4283,820.0,31.14,405.0,174.81,415.0,BRIGHENTI Sonia,https://www.fidal.it/atleta/BRIGHENTI-Sonia/dqmRlpugaWc%3D
4284,820.0,15.66,370.0,171.34,450.0,IPRA Ramona,https://www.fidal.it/atleta/IPRA-Ramona/drGRkpSoaWo%3D
4285,820.0,30.15,472.0,181.85,348.0,DA PONTE Stefania,https://www.fidal.it/atleta/DA-PONTE-Stefania/hKiSmJioa2s%3D
4286,820.0,33.11,287.0,163.53,533.0,FILIONI Chiara,https://www.fidal.it/atleta/FILIONI-Chiara/e6qRkpOhbms%3D
4287,819.0,13.98,607.0,198.59,212.0,MASELLI Alessia,https://www.fidal.it/atleta/MASELLI-Alessia/hKmRkpmhaWg%3D
4288,819.0,31.28,396.0,174.04,423.0,MURVANA Michela,https://www.fidal.it/atleta/MURVANA-Michela/drKRkpWka2U%3D
4289,819.0,33.37,273.0,162.37,546.0,FOIS Simona,https://www.fidal.it/atleta/FOIS-Simona/iKmRkpShcGM%3D
4290,819.0,16.65,255.0,160.79,564.0,COLAMARINO Graziana,https://www.fidal.it/atleta/COLAMARINO-Graziana/hKiSmZmib2w%3D
4291,818.0,30.96,417.0,176.25,401.0,SARASSO Camilla,https://www.fidal.it/atleta/SARASSO-Camilla/dKAAARk5qkb2s%3D
4292,818.0,13.75,644.0,204.05,174.0,CIOCE Lilia,https://www.fidal.it/atleta/CIOCE-Lilia/hKiSmpefa2o%3D
4293,818.0,15.49,392.0,173.73,426.0,COLACI Alessia,https://www.fidal.it/atleta/COLACI-Alessia/dqqRmJajbGk%3D
4294,818.0,31.75,367.0,171.2,451.0,REVELLO Sara,https://www.fidal.it/atleta/REVELLO-Sara/daqRkpOgb2w%3D
4295,816.0,30.65,438.0,178.6,378.0,ACCICA Elisa,https://www.fidal.it/atleta/ACCICA-Elisa/f6yRk5alcWw%3D
4296,816.0,29.88,491.0,184.48,325.0,BOVERO Alessia,https://www.fidal.it/atleta/BOVERO-Alessia/dayRkpOlbGc%3D
4297,816.0,32.63,314.0,166.39,502.0,LOTTO Francesca,https://www.fidal.it/atleta/LOTTO-Francesca/eK2RkpWnbms%3D
4298,815.0,15.98,331.0,168.1,484.0,FILICE Martina,https://www.fidal.it/atleta/FILICE-Martina/dqqRmJigbmo%3D
4299,814.0,13.7,652.0,205.87,162.0,RANERI Alessandra,https://www.fidal.it/atleta/RANERI-Alessandra/h6iRlpakb2s%3D
4300,814.0,30.66,437.0,178.77,377.0,CASTELLINO Zoe,https://www.fidal.it/atleta/CASTELLINO-Zoe/dKyRlJWmbGM%3D
4301,814.0,28.83,567.0,193.93,247.0,TAGLIAVINI Federica,https://www.fidal.it/atleta/TAGLIAVINI-Federica/eqyRkpOhb2o%3D
4302,814.0,15.14,438.0,178.83,376.0,FRANCALANZA Alice,https://www.fidal.it/atleta/FRANCALANZA-Alice/faiRk5Kjamo%3D
4303,814.0,31.05,411.0,176.05,403.0,SEFFINO Benedetta,https://www.fidal.it/atleta/SEFFINO-Benedetta/eayRk5WoaWo%3D
4304,814.0,14.42,540.0,190.45,274.0,PESTONI Caterina,https://www.fidal.it/atleta/PESTONI-Caterina/eKAAARkpSlbms%3D
4305,813.0,29.58,512.0,187.19,301.0,EVANGELISTA Eleonora,https://www.fidal.it/atleta/EVANGELISTA-Eleonora/dKAAARlJeja2Q%3D
4306,813.0,15.26,422.0,177.23,391.0,CORNO Giulia,https://www.fidal.it/atleta/CORNO-Giulia/dq2Rk5Khb2w%3D
4307,813.0,31.23,400.0,175.05,413.0,LUMINI Vanessa,https://www.fidal.it/atleta/LUMINI-Vanessa/dKmRk5ihcWU%3D
4308,812.0,14.4,543.0,191.03,269.0,VERTHUY Sophie,https://www.fidal.it/atleta/VERTHUY-Sophie/dKqRkpWobWs%3D
4309,812.0,15.38,406.0,175.74,406.0,GRASSO Rachele,https://www.fidal.it/atleta/GRASSO-Rachele/dKyRlJSibGk%3D
4310,811.0,30.62,440.0,179.36,371.0,DI TATA Giada assunta,https://www.fidal.it/atleta/DI-TATA-Giada-assunta/g6mRkpSobGk%3D
4311,811.0,15.05,450.0,180.49,361.0,VILLANOVA Marta,https://www.fidal.it/atleta/VILLANOVA-Marta/dKAAARlJSkaGQ%3D
4312,810.0,14.79,486.0,184.5,324.0,MANCINI Sara,https://www.fidal.it/atleta/MANCINI-Sara/eqiRlZuma2w%3D
4313,810.0,13.52,681.0,211.47,129.0,STORTI Alice,https://www.fidal.it/atleta/STORTI-Alice/iaiRk5Olbmk%3D
4314,810.0,33.41,271.0,162.96,539.0,BATTISTELLI Mariam,https://www.fidal.it/atleta/BATTISTELLI-Mariam/dqiSl5SmamU%3D
4315,810.0,31.69,371.0,172.41,439.0,SPINI Giuditta,https://www.fidal.it/atleta/SPINI-Giuditta/dq2RlZagcGg%3D
4316,810.0,14.89,472.0,183.03,338.0,BERTOGLIO Silvia,https://www.fidal.it/atleta/BERTOGLIO-Silvia/dKAAARk5qocWM%3D
4317,809.0,13.54,678.0,211.08,131.0,BORGHESANI Giulia,https://www.fidal.it/atleta/BORGHESANI-Giulia/eKAAARkpSmbmg%3D
4318,809.0,29.36,528.0,189.66,281.0,ZANINI Sofia,https://www.fidal.it/atleta/ZANINI-Sofia/dqmRmJOhbWc%3D
4319,809.0,33.09,288.0,164.62,521.0,BARBI LANZINER Rosanna,https://www.fidal.it/atleta/BARBI-LANZINER-Rosanna/d6iRkpaobGk%3D
4320,809.0,15.66,370.0,172.38,439.0,ORIOLO Eleonora,https://www.fidal.it/atleta/ORIOLO-Eleonora/hqmRkpOkbmU%3D
4321,809.0,32.12,344.0,169.91,465.0,BUSAN Tina,https://www.fidal.it/atleta/BUSAN-Tina/eauRk5OiaGk%3D
4322,808.0,30.37,457.0,181.53,351.0,GAGGIA Francesca,https://www.fidal.it/atleta/GAGGIA-Francesca/iaiRkpeob2Q%3D
